time,thrust,impulse,Pc,Pox,dmox,dmf,OF,r
0.0,0.0,0.0,14.891269035532995,2999.9999999999995,1.8625326055457108,0.19702757345088204,9.453157103465168,0.675
0.02004008016032064,396.2154366165183,6.986369342284409,1271.399682445805,2946.798029103286,1.3953490086864024,0.1616798262801155,8.63032229060486,0.6769755280224131
0.04008016032064128,392.2880528228706,14.884526710418337,1259.591434626494,2897.9918844843774,1.379856221864282,0.16029236899676647,8.60837125622691,0.6788763425852368
0.06012024048096192,387.10335815428147,22.699126193404044,1243.9951521725932,2851.2722916270027,1.3666874007952539,0.15908967528597992,8.59067314292077,0.6807561637944554
0.08016032064128256,383.8953273955281,30.425489788113182,1234.3404735468114,2806.4833879185576,1.351667334028414,0.15774102946240381,8.568901436962994,0.6826161079600228
0.1002004008016032,379.4751026722001,38.07406816178525,1221.0319688983836,2763.514790930264,1.3388563261860882,0.1565686856383119,8.55123948143098,0.6844563345512844
0.12024048096192384,375.8594599392306,45.64272552334333,1210.1409534690142,2722.240790928691,1.3256047153805193,0.1553621513149334,8.53235298405077,0.6862777229246305
0.1402805611222445,371.3520829482432,53.138069269200074,1196.5575173108703,2682.5640112880924,1.3141173843407534,0.1542974206052904,8.516781286334066,0.6880805789497751
0.16032064128256512,368.4920970359876,60.556388937804066,1187.9349627549905,2644.3754247157954,1.3009786657176992,0.15310149245706753,8.497491728126148,0.6898658142509906
0.18036072144288576,364.6760018685553,67.90621243403754,1176.425310068761,2607.598665809569,1.2896442557757477,0.15205094478293898,8.481658944091306,0.6916335344130906
0.2004008016032064,361.66503242744994,75.18544701853243,1167.340284778014,2572.1436152566052,1.2777078734600542,0.150952912407333,8.464281033626389,0.6933844906770594
0.22044088176352705,358.2813606149606,82.39896961358696,1157.1267620433096,2537.9404741094595,1.2667512819587847,0.14993452056589607,8.448696652229923,0.695118952752699
0.24048096192384769,355.08948989876916,89.547355862738,1147.488320442711,2504.9170211374208,1.255978833930951,0.14893185335963524,8.433245176222032,0.6968374446467012
0.2605210420841683,351.159067257868,96.63471435550058,1135.6144635975668,2473.013035438485,1.246677824505748,0.14804903042177145,8.420709145842652,0.6985402315617045
0.280561122244489,349.10556594065804,103.65640833838553,1129.4084919942575,2442.157502962007,1.2351356492955186,0.146985736154669,8.40309870609363,0.7002281315872589
0.3006012024048096,345.5837192979107,110.62229053296339,1118.7612252492838,2412.309626162367,1.2260696684600063,0.14612387726183007,8.390618230469551,0.7019009842081868
0.32064128256513025,343.8527778080895,117.52595469566543,1113.5264818436392,2383.404157730707,1.2147999102213332,0.1450838336524717,8.373089403821647,0.7035596837074386
0.3406813627254509,340.1318242291098,124.37822336419465,1102.2695575533592,2355.409123642303,1.2067672850546332,0.14430783673998573,8.362451494779108,0.7052039545835581
0.3607214428857715,337.89837367608715,131.1719802618195,1095.5101296630894,2328.2655200354206,1.1969121126275186,0.14338428738541578,8.347582112747325,0.7068347067858115
0.3807615230460922,334.6404413046734,137.91482561715264,1085.6465973916406,2301.942025605634,1.1888945715209533,0.14261148622324893,8.336597584151228,0.7084518413641357
0.4008016032064128,332.56795383370326,144.60260901066613,1079.3698310132893,2276.390911540129,1.1794368870926413,0.14172183731134877,8.322195855403255,0.7100560384444351
0.42084168336673344,329.922384575971,151.24096872889422,1071.3548859608113,2251.58286327215,1.1711344587978048,0.14092744361197962,8.310194443193971,0.7116472945635351
0.4408817635270541,327.6145287213498,157.82885898697327,1064.3607254683088,2227.4802501875356,1.1626151553938922,0.1401160502426164,8.297515904714547,0.713226049491121
0.4609218436873747,325.327626079856,164.36824209126607,1057.4278914428658,2204.0523836601114,1.1543417781388645,0.13932556246262734,8.285211685030914,0.7147925224216068
0.48096192384769537,322.4505099209401,170.86177604625405,1048.7026975473034,2181.2716058894366,1.1472448701375433,0.13863260733415533,8.27543311922471,0.7163468683240778
0.501002004008016,320.6674300262258,177.30631903394163,1043.2935449804743,2159.103381366482,1.138725116130659,0.13782329155140885,8.26221100448692,0.7178896398083516
0.5210420841683366,317.8299689675484,183.70830266077428,1034.6830275838324,2137.529294973698,1.1320908903065743,0.137170136784412,8.25318773346317,0.7194206973565507
0.5410821643286573,316.26832916862884,190.06286182891472,1029.9426225390728,2116.5157516694467,1.123707520158808,0.13637334205094787,8.239935336768392,0.7209406968698737
0.561122244488978,314.056794632767,196.3758106102473,1023.2276331916398,2096.0463387095015,1.1165726236196822,0.13568034607323487,8.22943525672466,0.7224495175989106
0.5811623246492986,311.54753159299486,202.64719335376745,1015.6060459228028,2076.0975342014863,1.1101391034482886,0.13504617605184424,8.220440858851909,0.7239474420241417
0.6012024048096192,309.9558433278301,208.87482279945084,1010.770042649827,2056.644033333392,1.1024616429551306,0.13430962170394095,8.208359378639974,0.7254349082882794
0.6212424849699398,307.4749924529279,215.06414301771545,1003.2302601941064,2037.6724728578981,1.0964199374082622,0.13370946022952973,8.200017676581105,0.7269117853327818
0.6412825651302605,305.9109364844586,221.21139175095962,998.4753739128994,2019.1577516813009,1.0891034035345026,0.1330040900448597,8.188495580603343,0.7283786101817388
0.6613226452905812,304.11298299140094,227.32029908595726,993.0080480988663,2001.0861727170893,1.082357927072913,0.1323467862231925,8.178195768559133,0.7298353591337806
0.6813627254509018,301.5667038752717,233.39296227813378,985.2626444522194,1983.4426495181724,1.0770310899130278,0.1318083450558947,8.171190446676965,0.731282119056518
0.7014028056112224,300.2036241775953,239.42518408583516,981.1151321981182,1966.2046486526228,1.0699454975679477,0.13112396222058118,8.15980145389482,0.7327194409394109
0.721442885771543,298.55274380910123,245.42145339447023,976.0907603051193,1949.3620686351953,1.063508015036904,0.1304941938930293,8.149849302174312,0.7341472174091676
0.7414829659318637,296.3089728707721,251.38325658114724,969.259913639532,1932.9015384705056,1.0582336872736917,0.1299622871958431,8.142621295045503,0.7355655556726751
0.7615230460921844,294.88590824976103,257.307633017366,964.926363722048,1916.8046953373107,1.0517548594527306,0.12933025878424112,8.13231852576241,0.7369748977570891
0.781563126252505,292.95210716274863,263.19867561730194,959.0359658187845,1901.0629352595618,1.0462981926713735,0.12878441494451323,8.124416243395377,0.7383751425084257
0.8016032064128256,290.977645586094,269.055802476669,953.0198685880443,1885.662359596061,1.041073533582784,0.12825868769995954,8.116982578351395,0.7397665353194425
0.8216432865731462,290.2567748293837,274.87627131507384,950.822939059172,1870.58703838838,1.03386071674705,0.1275665969271097,8.104478301147969,0.7411494880466628
0.8416833667334669,287.9668793261859,280.6680018519923,943.8425678014179,1855.8348139807151,1.0294834751270525,0.1271132776170387,8.098945243380753,0.7425235769904397
0.8617234468937875,285.77322267234894,286.42725430303045,937.1531585997467,1841.3896275346144,1.025096654698128,0.12665987781413923,8.09330209683571,0.7438892786664731
0.8817635270541082,285.208922549536,292.1505918776648,935.4319794524221,1827.2364613624966,1.018025442973057,0.1259810320892513,8.08078348057854,0.7452470487568891
0.9018036072144289,283.4083142658426,297.8460257206544,929.9388636166774,1813.374594512778,1.0132375757397079,0.12549502703734192,8.073926112133607,0.7465964315730956
0.9218436873747494,281.54310569394954,303.5110327498245,924.2469633140847,1799.791017388505,1.0087018292886318,0.12503091160215035,8.067619569937486,0.7479377975895466
0.9418837675350701,280.4733750586303,309.143872189084,920.9817660499751,1786.4741894128647,1.0028949445202973,0.12446000081318113,8.057969933855922,0.7492714547638152
0.9619238476953907,279.2092336810243,314.7476344170889,917.122410906721,1773.4186556089196,0.9975526498991676,0.12392878440134604,8.0494023621548,0.7505973200386534
0.9819639278557114,277.1563355528901,320.324369231184,910.8532874289142,1760.6180544532192,0.993740905484871,0.12352762412202624,8.044685652686141,0.7519153854741095
1.002004008016032,275.8056534608313,325.8706246039612,906.7274045014564,1748.060082426712,0.9887982421599435,0.12303129237728766,8.03696541793364,0.7532260843434049
1.0220440881763526,274.8494044228273,331.38767094628105,903.805812275937,1735.7382039655529,0.9832587592368901,0.12248480938176862,8.027597578832859,0.7545294692966695
1.0420841683366733,273.02175699160733,336.8792938951252,898.2205441627461,1723.6490323752148,0.9794077444104899,0.12208205297688325,8.022536650788014,0.7558253767197427
1.062124248496994,271.8056055169146,342.34200447785446,894.5030302892156,1711.781317315211,0.9745604605776218,0.12159524231965282,8.014791055851274,0.7571142346099683
1.0821643286573146,270.7309946359886,347.77747103310116,891.2175263816462,1700.1298594293016,0.9695596547595967,0.12109580914651184,8.00655003334213,0.7583960492402696
1.1022044088176353,269.47840102786404,353.1869521833028,887.3870868019161,1688.6892732166186,0.9649881289359982,0.12063331807317462,7.9993499669025825,0.7596708533020777
1.122244488977956,267.6861440022672,358.5718121358221,881.9048958558494,1677.454523291182,0.9615180585365114,0.12026511622466375,7.9949871477305825,0.7609386655279474
1.1422845691382766,266.40598110646454,363.92963923138774,877.9880509579683,1666.416758431367,0.9572051386405613,0.11982563214673969,7.988317036110923,0.7621998165443494
1.1623246492985972,265.68888135234374,369.2606788144276,875.7935923177057,1655.570240088011,0.9519385608561676,0.11930521197971637,7.979019064297132,0.7634544176936326
1.1823647294589177,264.14710307872434,374.56900622751533,871.0745163763407,1644.9135265863727,0.9483073498047548,0.11892477558072467,7.974010000641586,0.7647022494076094
1.2024048096192383,262.6740743988087,379.85259619051675,866.5646534643736,1634.438899750581,0.9446454953562856,0.11854222713628508,7.9688522662076355,0.7659436027764844
1.222444889779559,261.7917500261789,385.110400214902,863.8627336192536,1624.1399231150626,0.9399608973765111,0.11807268811695236,7.960866415148176,0.7671786871589302
1.2424849699398797,261.096071894106,390.34384216025296,861.7320718842763,1614.0129441192475,0.9350047488169877,0.11758022345430573,7.95205793413338,0.7684074988642691
1.2625250501002003,259.28524222057916,395.55676523278,856.1847581692624,1604.056914621053,0.9322609415725479,0.11727763944690292,7.9491789395592845,0.7696298228151194
1.282565130260521,257.625592788312,400.7460904566011,851.0989562820516,1594.263884273829,0.929322409708458,0.11695889816911847,7.945717891123515,0.7708460320340317
1.3026052104208417,257.30662985052777,405.90891965457314,850.1213534941425,1584.6263451845193,0.9238919492612635,0.11642688797977663,7.935383014117355,0.7720564863995759
1.3226452905811623,256.24491194592827,411.05119185559704,846.8668342539914,1575.1458329787392,0.9199679554031934,0.11602442690830332,7.929088554173721,0.7732607810634299
1.342685370741483,254.8418714238135,416.1721391310905,842.5650618197549,1565.8172327561276,0.9167874928666534,0.11568625183638394,7.924774796604819,0.7744590876702131
1.3627254509018036,253.42228748196396,421.27117549298856,838.2114170780237,1556.6358297093393,0.913722559654732,0.11535846435391066,7.920724021182385,0.7756515566252178
1.3827655310621243,252.81873725405754,426.3463220145461,836.3600693509533,1547.5957156709992,0.9091395776121902,0.11490050132509984,7.912407405776827,0.7768384593837262
1.4028056112224447,251.8304778168628,431.4011360904308,833.3281969520759,1538.6964749257095,0.9053818190445418,0.11451387003932038,7.90630705899349,0.778019586641332
1.4228456913827654,250.9936185948825,436.43443486587324,830.7603590276337,1529.9332314224969,0.901396965412151,0.1141080151830178,7.899506129927865,0.7791951368879874
1.442885771543086,249.39105000338043,441.4489948371854,825.8418554807898,1521.3050300215564,0.8990024519174447,0.1138396618627043,7.897093484006317,0.7803649580791444
1.4629258517034067,247.93545143932013,446.4425916541257,821.3731099364508,1512.8062471981755,0.8963939189228842,0.11355330734105805,7.894036201257967,0.7815293375806953
1.4829659318637274,247.74246195370986,451.4124263271348,820.7805301373515,1504.4308883781764,0.891334732148345,0.11305579027971138,7.88402548815141,0.7826886160351513
1.503006012024048,246.7682283012646,456.36435099294215,817.7887785883746,1496.181211066738,0.887900507570012,0.11269885924342729,7.878522582488298,0.7838423613145549
1.5230460921843687,245.62099492693895,461.29695919810257,814.2650378305761,1488.0526948305203,0.8848819418911595,0.1123782254718932,7.874140547916699,0.7849907870810268
1.5430861723446894,244.3642507781181,466.2103153757129,810.4040238839585,1480.0423561621478,0.882153090548069,0.11208304219846905,7.8705312886316205,0.7861339696893145
1.56312625250501,243.46590043265005,471.1033662215493,807.6434938059855,1472.1462784229107,0.8787639038506181,0.11173108267951103,7.864990500192868,0.7872720860852646
1.5831663326653307,242.69403431452366,475.9769898483184,805.2712431632801,1464.3623885667605,0.87517830939011,0.11136242424387896,7.85882954086476,0.7884051421595243
1.6032064128256511,242.28754015100785,480.8307493711578,804.0217790617722,1456.6875355870027,0.8709018647939165,0.11093412787841142,7.850621638712141,0.7895332566986998
1.6232464929859718,240.90420053166025,485.668586668476,799.7689698451159,1449.1225629404453,0.8686892174592711,0.11068515461704795,7.8482902288458645,0.7906561506588181
1.6432865731462925,239.80969436963923,490.4872213599495,796.4032862612524,1441.661904716256,0.86594580744766,0.11039050454565295,7.8443867161558325,0.791774199103213
1.6633266533066131,238.84492895614736,495.2873050781085,793.4359478055324,1434.303628087897,0.8629944286404428,0.11007814424316635,7.839834460999441,0.7928874176677353
1.6833667334669338,237.66299142296813,500.07001341115404,789.799858530525,1427.0463178532034,0.8605528008997766,0.10981041609497426,7.836713779096242,0.7939957729274486
1.7034068136272544,237.48299781161975,504.8321630515656,789.2460528578451,1419.8847985280574,0.8560795677882284,0.10936635824319833,7.827631655106969,0.7950996326346266
1.723446893787575,236.57968898036466,509.57875560376027,786.4664373962241,1412.8211524510937,0.8531668695287998,0.10905827392447323,7.82303660994716,0.7961986063604752
1.7434869739478958,235.53985880707702,514.3083678411991,783.2660866694121,1405.851857840285,0.8505961298392902,0.108780283936333,7.819396117196455,0.7972928981591415
1.7635270541082164,234.48900376862795,519.0208375049211,780.0311055726056,1398.9746163736058,0.8481043952482931,0.10850951173455606,7.815945180206767,0.7983825891437508
1.783567134268537,233.55694807696068,523.7159918288424,777.1612488097892,1392.1871702857743,0.8454161055791766,0.10822193759490875,7.811873677069968,0.7994677629553854
1.8036072144288577,232.80817853148102,528.3938421829013,774.8553369639687,1385.4874679996735,0.8423908352714379,0.10790527785609993,7.806762115888636,0.8005484876527001
1.8236472945891782,232.52359733742367,533.0537755403107,773.9788454437567,1378.87302544392,0.8384236299783152,0.1075066449297847,7.798807511162783,0.801624884564385
1.8436873747494988,231.47437496675582,537.6994322905218,770.7468558851273,1372.3449465546094,0.8361362099694584,0.10725492834214714,7.795783586765853,0.8026966787021776
1.8637274549098195,230.95032689639098,542.327362865994,769.1323278519264,1365.8984594591468,0.8327715706129657,0.10690937121522437,7.789509573828411,0.8037642570478147
1.8837675350701402,229.65359410341972,546.9413957185991,765.1364814420824,1359.534918444143,0.8311179007003575,0.1067136816823007,7.788297504107244,0.8048273197349957
1.9038076152304608,228.61261418232192,551.5388069069784,761.9279312785198,1353.2502744084684,0.8289645362282089,0.1064746273602999,7.785559403021647,0.8058861854732803
1.9238476953907815,228.0532919017745,556.1191202942755,760.2036700862326,1347.0424226596872,0.8258158223220338,0.10614877116747572,7.779796348458022,0.8069409594910376
1.9438877755511021,226.87823040384254,560.6856058667446,756.5805507855696,1340.9123483790129,0.8240500060230905,0.10594424513679905,7.778147882964736,0.807991390451345
1.9639278557114228,226.8184203614607,565.233525082791,756.3961112232553,1334.8545591707925,0.8198981206029339,0.10553097917166912,7.769264788770613,0.8090379894795355
1.9839679358717435,225.94813054925655,569.7684898245096,753.7120792828908,1328.8720171333496,0.8175571498586676,0.10527661504264163,7.765800121209455,0.8100802761580302
2.004008016032064,225.27307821367376,574.2878161320043,751.6298227930889,1322.960972128082,0.8148314034303212,0.10498876826209888,7.761129280002009,0.8111185670461529
2.024048096192385,224.4795528025061,578.7925367209906,749.1817332739016,1317.1207680968964,0.812408888683745,0.1047277830992172,7.757338737076899,0.812152813996451
2.0440881763527052,223.48811043842227,583.2830399970237,746.1224548524029,1311.3502134508667,0.8104673950720225,0.10450930724503989,7.754978158756172,0.8131830370790388
2.064128256513026,222.63074450916085,587.7585244055786,743.4763545285493,1305.6472481525086,0.8082728388655831,0.10426889022661291,7.751812042009102,0.8142093656127727
2.0841683366733466,222.00058268085868,592.2188635955572,741.5311567805411,1300.0103921119883,0.8056145885721102,0.10398798453446181,7.747189179391472,0.8152318631196498
2.1042084168336674,221.2924331801249,596.665082687883,739.34489941174,1294.4390648068695,0.8031693708647408,0.10372604058946797,7.743179690465233,0.8162504861029746
2.124248496993988,221.0470669309028,601.0957640112159,738.5873039428889,1288.9308645863136,0.7997251454305684,0.10337640623211275,7.736050947978713,0.8172654203866544
2.1442885771543083,220.13870751002838,605.5142805630511,735.7822812311402,1283.4870851142878,0.7978056028656892,0.10316118796911848,7.733582935323643,0.818276389972368
2.164328657314629,219.91950725039962,609.9168873408389,735.1053030006996,1278.1035911222523,0.7943703709247736,0.10281267874816616,7.726385311587289,0.8192838096221068
2.1843687374749496,218.768628896976,614.3083735578024,731.5503803106752,1272.7828160746444,0.7930776568190512,0.10265321404825514,7.725794697925794,0.820287257865493
2.2044088176352705,218.34637553593456,618.6841021136041,730.2458590553089,1267.52001830715,0.7901722679586316,0.1023518145863695,7.720158857485085,0.821287239612367
2.224448897795591,217.25643179610938,623.0482175357263,726.8779774263127,1262.317179142128,0.7888217724587516,0.10218780321400385,7.719333889650064,0.8222833921885703
2.244488977955912,216.49021965474725,627.3979961213882,724.5099111656951,1257.171088905381,0.7867727857969935,0.10196242636972982,7.716301129830383,0.8232760322567331
2.2645290581162323,215.86861551821153,631.7340743727417,722.5884664414399,1252.081126180117,0.784429249093214,0.10171128066042025,7.712313167230285,0.8242651419052945
2.284569138276553,214.7403641177732,636.0584628868525,719.1002170015842,1247.047693078757,0.783283838653334,0.10156617805035456,7.712053891256958,0.8252505675984824
2.3046092184368736,214.7320451914273,640.3665722639948,719.0744937386983,1242.0663323652768,0.7795989809372912,0.10119696250108177,7.70377846992154,0.8262328099594385
2.3246492985971945,213.54508115468363,644.6651821982506,715.4037278358546,1237.1410165281993,0.7786633706511709,0.10107092951403938,7.704127926744847,0.8272112377989087
2.344689378757515,213.5999948975149,648.9473930346983,715.5735746703616,1232.2656543511275,0.7748893804150809,0.10069410960271624,7.695478747191565,0.8281865843465295
2.3647294589178354,212.65487518507706,653.2198228410649,712.6500385475229,1227.444118976114,0.773464844748648,0.10052533280247877,7.694228143152944,0.8291582276723394
2.3847695390781563,212.3748471643644,657.4777592264902,711.7837042174176,1222.6719835766924,0.7705250752940574,0.10022262193316395,7.6881352775614085,0.8301266865443138
2.4048096192384767,211.64987644818845,661.7245285983919,709.5405668212087,1217.9507516529889,0.7686540644110488,0.10001475609908687,7.685406577900624,0.8310916624237121
2.4248496993987976,211.0612154711831,665.9585683356123,707.7189038751143,1213.2783333574519,0.7664960381972629,0.09978166680401528,7.681732153289893,0.8320533599491705
2.444889779559118,210.45871007158996,670.180406036371,705.8541348817062,1208.654247058486,0.7644014282859688,0.09955439879310066,7.678228562000452,0.8330117593429073
2.464929859719439,209.71241011292165,674.3905475354659,703.5439474626412,1204.0779372375746,0.7626769026162149,0.09936016674915439,7.675881870666302,0.8339668553368347
2.4849699398797593,209.13360303292723,678.5881735764098,701.7519542069664,1199.5479907815247,0.760588096304125,0.09913382122664863,7.672337118582369,0.8349187648164915
2.50501002004008,208.39513379957478,682.7743569241725,699.4652838712806,1195.064306332307,0.7589078191457372,0.09894394422296604,7.670078498544288,0.8358674211128547
2.5250501002004007,207.77872102426142,686.9483695163326,697.5562500139707,1190.6255587292123,0.7569684734370495,0.09873127162498659,7.6669576009540465,0.8368129344596406
2.5450901803607215,207.16804038633484,691.11065333464,695.6646880589911,1186.2312565805573,0.7550449045298167,0.09852019733551226,7.663859035508201,0.8377552972898097
2.565130260521042,206.5028637458082,695.2614909893608,693.6040076347355,1181.880799763421,0.7532807136199532,0.09832348546953759,7.6612490904152635,0.8386945197147676
2.5851703406813624,206.07145120352925,699.4001221337649,692.2673369864411,1177.572912721947,0.7509853195926582,0.09807973291566408,7.656885854679159,0.8396307125989942
2.6052104208416833,205.38955346584717,703.5280834119701,690.1542859818237,1173.3078804672975,0.7493184297419508,0.0978920623170175,7.6545371709028736,0.8405637591367654
2.6252505010020037,205.09576792961613,707.643573074224,689.2438004046516,1169.0837548799927,0.7467444620680396,0.09762384779623609,7.6492012855984814,0.8414938752489751
2.6452905811623246,204.36587387628396,711.7491320645623,686.9814641254327,1164.9015307426273,0.7452490649584129,0.09745182465051842,7.647358760403142,0.8424208388248914
2.665330661322645,204.1606171411377,715.8420026087335,686.345189180255,1160.7586448481554,0.7425099983486616,0.09716919320245329,7.641413640243284,0.8433449655481389
